,0
2998,2
2999,0
3000,0
3001,0
3002,0
3003,1
3004,2
3005,1
3006,1
3007,0
3008,0
3009,2
3010,2
3011,0
3012,1
3013,0
3014,2
3015,1
3016,0
3017,1
3018,1
3019,1
3020,2
3021,1
3022,1
3023,1
3024,0
3025,1
3026,2
3027,0
3028,0
3029,1
3030,2
3031,0
3032,2
3033,0
3034,0
3035,2
3036,0
3037,0
3038,0
3039,2
3040,2
3041,0
3042,2
3043,1
3044,2
3045,1
3046,0
3047,0
3048,2
3049,2
3050,2
3051,0
3052,0
3053,2
3054,0
3055,1
3056,2
3057,0
3058,0
3059,2
3060,0
3061,0
3062,0
3063,2
3064,1
3065,0
3066,1
3067,0
3068,2
3069,1
3070,1
3071,0
3072,2
3073,0
3074,0
3075,1
3076,0
3077,0
3078,1
3079,0
3080,1
3081,0
3082,2
3083,0
3084,2
3085,1
3086,1
3087,2
3088,2
3089,1
3090,2
3091,0
3092,2
3093,0
3094,2
3095,1
3096,1
3097,1
3098,2
3099,1
3100,1
3101,1
3102,1
3103,0
3104,0
3105,2
3106,0
3107,2
3108,1
3109,0
3110,0
3111,1
3112,2
3113,1
3114,2
3115,0
3116,0
3117,0
3118,0
3119,2
3120,0
3121,2
3122,0
3123,1
3124,0
3125,1
3126,2
3127,1
3128,0
3129,2
3130,0
3131,2
3132,0
3133,0
3134,2
3135,0
3136,2
3137,0
3138,2
3139,2
3140,2
3141,2
3142,2
3143,2
3144,2
3145,2
3146,0
3147,0
3148,1
3149,1
3150,1
3151,2
3152,1
3153,2
3154,2
3155,2
3156,0
3157,1
3158,2
3159,0
3160,2
3161,0
3162,0
3163,2
3164,0
3165,0
3166,0
3167,1
3168,2
3169,0
3170,0
3171,2
3172,0
3173,0
3174,0
3175,1
3176,0
3177,2
3178,2
3179,0
3180,0
3181,2
3182,1
3183,0
3184,1
3185,2
3186,2
3187,2
3188,2
3189,0
3190,0
3191,0
3192,1
3193,0
3194,1
3195,1
3196,0
3197,0
3198,0
3199,1
3200,1
3201,2
3202,1
3203,2
3204,2
3205,2
3206,0
3207,0
3208,0
3209,0
3210,1
3211,2
3212,0
3213,0
3214,2
3215,1
3216,1
3217,0
3218,0
3219,0
3220,2
3221,0
3222,0
3223,0
3224,2
3225,2
3226,1
3227,0
3228,0
3229,2
3230,2
3231,2
3232,2
3233,2
3234,2
3235,0
3236,0
3237,0
3238,2
3239,1
3240,2
3241,1
3242,2
3243,2
3244,0
3245,2
3246,0
3247,0
3248,0
3249,2
3250,1
3251,2
3252,2
3253,2
3254,0
3255,0
3256,2
3257,0
3258,0
3259,1
3260,0
3261,2
3262,0
3263,0
3264,2
3265,2
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,1
3274,1
3275,1
3276,2
3277,2
3278,1
3279,0
3280,2
3281,0
3282,1
3283,2
3284,0
3285,0
3286,2
3287,0
3288,2
3289,0
3290,2
3291,0
3292,2
3293,0
3294,1
3295,0
3296,1
3297,0
3298,0
3299,1
3300,2
3301,0
3302,0
3303,1
3304,1
3305,0
3306,0
3307,1
3308,2
3309,2
3310,0
3311,1
3312,2
3313,0
3314,2
3315,0
3316,2
3317,2
3318,2
3319,2
3320,2
3321,0
3322,1
3323,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,2
3332,0
3333,1
3334,0
3335,1
3336,0
3337,0
3338,2
3339,2
3340,1
3341,2
3342,0
3343,2
3344,2
3345,2
3346,2
3347,1
3348,2
3349,0
3350,0
3351,0
3352,2
3353,2
3354,2
3355,2
3356,2
3357,2
3358,2
3359,0
3360,2
3361,1
3362,2
3363,2
3364,2
3365,0
3366,1
3367,0
3368,2
3369,2
3370,0
3371,2
3372,1
3373,0
3374,2
3375,0
3376,2
3377,1
3378,1
3379,2
3380,0
3381,1
3382,2
3383,1
3384,0
3385,0
3386,0
3387,0
3388,2
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,0
3396,2
3397,0
3398,2
3399,2
3400,0
3401,0
3402,1
3403,0
3404,2
3405,2
3406,2
3407,2
3408,2
3409,1
3410,2
3411,0
3412,0
3413,1
3414,2
3415,2
3416,2
3417,0
3418,0
3419,2
3420,0
3421,0
3422,1
3423,0
3424,1
3425,0
3426,2
3427,0
3428,0
3429,1
3430,2
3431,0
3432,0
3433,2
3434,2
3435,1
3436,0
3437,0
3438,1
3439,0
3440,0
3441,2
3442,1
3443,0
3444,2
3445,2
3446,0
3447,0
3448,1
3449,1
3450,0
3451,1
3452,0
3453,2
3454,0
3455,2
3456,0
3457,0
3458,1
3459,2
3460,0
3461,2
3462,2
3463,1
3464,0
3465,2
3466,2
3467,0
3468,2
3469,0
3470,2
3471,2
3472,0
3473,0
3474,1
3475,2
3476,1
3477,0
3478,0
3479,1
3480,2
3481,2
3482,2
3483,1
3484,0
3485,0
3486,2
3487,2
3488,0
3489,1
3490,2
3491,0
3492,0
3493,0
3494,1
3495,1
3496,0
3497,0
3498,0
3499,0
3500,1
3501,0
3502,2
3503,0
3504,2
3505,1
3506,2
3507,1
3508,0
3509,0
3510,0
3511,0
3512,1
3513,1
3514,0
3515,2
3516,1
3517,2
3518,2
3519,1
3520,1
3521,1
3522,0
3523,2
3524,0
3525,1
3526,0
3527,0
3528,1
3529,0
3530,2
3531,2
3532,2
3533,1
3534,1
3535,0
3536,2
3537,2
3538,2
3539,1
3540,2
3541,1
3542,2
3543,0
3544,2
3545,2
3546,0
3547,2
3548,2
3549,0
3550,0
3551,2
3552,0
3553,1
3554,2
3555,0
3556,1
3557,1
3558,2
3559,0
3560,0
3561,0
3562,2
3563,2
3564,0
3565,0
3566,0
3567,0
3568,1
3569,2
3570,1
3571,1
3572,2
3573,0
3574,1
3575,2
3576,2
3577,2
3578,2
3579,2
3580,0
3581,2
3582,1
3583,0
3584,2
3585,0
3586,0
3587,1
3588,0
3589,0
3590,1
3591,2
3592,1
3593,0
3594,0
3595,1
3596,0
3597,1
3598,2
3599,1
3600,2
3601,0
3602,2
3603,1
3604,2
3605,1
3606,0
3607,2
3608,0
3609,2
3610,0
3611,2
3612,0
3613,0
3614,0
3615,1
3616,0
3617,1
3618,1
3619,0
3620,0
3621,0
3622,1
3623,2
3624,0
3625,1
3626,1
3627,1
3628,1
3629,2
3630,2
3631,1
3632,0
3633,2
3634,2
3635,1
3636,2
3637,0
3638,0
3639,0
3640,0
3641,1
3642,1
3643,2
3644,0
3645,2
3646,2
3647,1
3648,0
3649,1
3650,2
3651,2
3652,1
3653,1
3654,2
3655,2
3656,0
3657,0
3658,2
3659,1
3660,0
3661,2
3662,0
3663,0
3664,2
3665,0
3666,0
3667,0
3668,1
3669,0
3670,2
3671,2
3672,0
3673,1
3674,1
3675,1
3676,0
3677,1
3678,0
3679,1
3680,2
3681,0
3682,1
3683,0
3684,1
3685,2
3686,0
3687,1
3688,0
3689,0
3690,1
3691,2
3692,1
3693,1
3694,1
3695,0
3696,0
3697,0
3698,0
3699,2
3700,0
3701,2
3702,1
3703,0
3704,2
3705,0
3706,1
3707,2
3708,0
3709,1
3710,2
3711,0
3712,2
3713,1
3714,0
3715,2
3716,0
3717,1
3718,0
3719,0
3720,0
3721,2
3722,2
3723,2
3724,1
3725,1
3726,2
3727,2
3728,1
3729,2
3730,0
3731,1
3732,0
3733,2
3734,2
3735,1
3736,0
3737,1
3738,1
3739,2
3740,0
3741,0
3742,0
3743,0
3744,0
3745,2
3746,0
3747,1
3748,0
3749,1
3750,2
3751,2
3752,2
3753,2
3754,0
3755,2
3756,2
3757,0
3758,1
3759,1
3760,2
3761,2
3762,1
3763,2
3764,1
3765,0
3766,0
3767,1
3768,2
3769,1
3770,1
3771,0
3772,0
3773,0
3774,0
3775,1
3776,2
3777,0
3778,0
3779,0
3780,2
3781,0
3782,0
3783,0
3784,1
3785,2
3786,1
3787,0
3788,2
3789,1
3790,0
3791,2
3792,2
3793,0
3794,0
3795,2
3796,2
3797,1
3798,2
3799,2
3800,0
3801,2
3802,2
3803,0
3804,0
3805,0
3806,0
3807,2
3808,1
3809,0
3810,2
3811,0
3812,2
3813,1
3814,1
3815,2
3816,2
3817,2
3818,1
3819,0
3820,0
3821,2
3822,0
3823,1
3824,0
3825,1
3826,1
3827,0
3828,2
3829,2
3830,1
3831,0
3832,1
3833,1
3834,1
3835,2
3836,2
3837,2
3838,0
3839,2
3840,0
3841,0
3842,0
3843,2
3844,0
3845,1
3846,2
3847,0
3848,0
3849,0
3850,0
3851,0
3852,2
3853,2
3854,0
3855,1
3856,1
3857,0
3858,2
3859,0
3860,1
3861,2
3862,0
3863,0
3864,2
3865,0
3866,2
3867,2
3868,2
3869,0
3870,0
3871,1
3872,0
3873,2
3874,1
3875,0
3876,2
3877,0
3878,0
3879,1
3880,0
3881,0
3882,2
3883,0
3884,1
3885,0
3886,2
3887,2
3888,0
3889,2
3890,0
3891,1
3892,2
3893,2
3894,0
3895,2
3896,0
3897,1
3898,0
3899,1
3900,0
3901,1
3902,2
3903,0
3904,1
3905,2
3906,2
3907,2
3908,2
3909,2
3910,0
3911,1
3912,1
3913,2
3914,2
3915,0
3916,2
3917,2
3918,2
3919,0
3920,2
3921,2
3922,0
3923,0
3924,0
3925,0
3926,2
3927,0
3928,0
3929,2
3930,0
3931,2
3932,0
3933,1
3934,2
3935,1
3936,0
3937,2
3938,1
3939,0
3940,0
3941,1
3942,0
3943,0
3944,0
3945,0
3946,2
3947,1
3948,0
3949,0
3950,2
3951,1
3952,0
3953,1
3954,2
3955,1
3956,0
3957,1
3958,0
3959,2
3960,2
3961,0
3962,1
3963,0
3964,2
3965,0
3966,2
3967,0
3968,2
3969,2
3970,1
3971,1
3972,0
3973,0
3974,2
3975,2
3976,2
3977,2
3978,2
3979,0
3980,0
3981,2
3982,0
3983,0
3984,0
3985,0
3986,1
3987,2
3988,2
3989,0
3990,1
3991,1
3992,0
3993,2
3994,2
3995,2
3996,2
3997,0
3998,0
3999,2
4000,1
4001,1
4002,1
4003,0
4004,2
4005,1
4006,0
4007,0
4008,0
4009,2
4010,2
4011,2
4012,1
4013,2
4014,2
4015,0
4016,1
4017,2
4018,2
4019,0
4020,0
4021,0
4022,0
4023,2
4024,0
4025,0
4026,1
4027,1
4028,2
4029,0
4030,0
4031,2
4032,2
4033,0
4034,2
4035,1
4036,0
4037,1
4038,0
4039,2
4040,1
4041,1
4042,0
4043,2
4044,0
4045,2
4046,1
4047,1
4048,2
4049,0
4050,2
4051,2
4052,0
4053,1
4054,2
4055,1
4056,2
4057,2
4058,1
4059,2
4060,2
4061,2
4062,1
4063,0
4064,0
4065,1
4066,2
4067,2
4068,2
4069,0
4070,2
4071,0
4072,0
4073,2
4074,0
4075,2
4076,1
4077,0
4078,0
4079,0
4080,2
4081,2
4082,1
4083,2
4084,0
4085,2
4086,1
4087,0
4088,1
4089,2
4090,2
4091,1
4092,1
4093,2
4094,2
4095,2
4096,2
4097,2
4098,2
4099,1
4100,0
4101,2
4102,0
4103,1
4104,0
4105,2
4106,2
4107,1
4108,2
4109,2
4110,2
4111,0
4112,0
4113,2
4114,0
4115,2
4116,0
4117,0
4118,0
4119,0
4120,2
4121,0
4122,1
4123,1
4124,0
4125,1
4126,2
4127,2
4128,1
4129,2
4130,1
4131,2
4132,1
4133,0
4134,2
4135,0
4136,2
4137,2
4138,0
4139,0
4140,2
4141,2
4142,0
4143,2
4144,0
4145,0
4146,1
4147,0
4148,2
4149,0
4150,1
4151,2
4152,0
4153,0
4154,0
4155,0
4156,0
4157,1
4158,0
4159,1
4160,1
4161,0
4162,1
4163,2
4164,0
4165,1
4166,2
4167,2
4168,2
4169,1
4170,2
4171,2
4172,2
4173,0
4174,2
4175,0
4176,2
4177,0
4178,1
4179,0
4180,1
4181,1
4182,0
4183,0
4184,2
4185,0
4186,2
4187,0
4188,2
4189,2
4190,2
4191,0
4192,0
4193,2
4194,2
4195,2
4196,2
4197,2
4198,2
4199,1
4200,2
4201,1
4202,0
4203,1
4204,0
4205,0
4206,2
4207,0
4208,2
4209,0
4210,0
4211,2
4212,0
4213,1
4214,1
4215,2
4216,0
4217,0
4218,1
4219,1
4220,1
4221,0
4222,2
4223,2
4224,0
4225,2
4226,2
4227,1
4228,1
4229,2
4230,2
4231,2
4232,1
4233,0
4234,0
4235,0
4236,0
4237,2
4238,2
4239,2
4240,2
4241,1
4242,1
4243,2
4244,2
4245,1
4246,0
4247,2
4248,2
4249,2
4250,0
4251,2
4252,1
4253,2
4254,1
4255,0
4256,0
4257,2
4258,0
4259,0
4260,0
4261,2
4262,1
4263,0
4264,2
4265,2
4266,1
4267,0
4268,2
4269,1
4270,0
4271,0
4272,1
4273,0
4274,2
4275,2
4276,0
4277,1
4278,2
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,1
4287,0
4288,2
4289,2
4290,0
4291,1
4292,2
4293,0
4294,0
4295,1
4296,2
4297,0
4298,2
4299,2
4300,1
4301,2
4302,2
4303,1
4304,0
4305,0
4306,2
4307,2
4308,1
4309,0
4310,0
4311,2
4312,1
4313,0
4314,0
4315,0
4316,2
4317,0
4318,0
4319,2
4320,1
4321,0
4322,2
4323,2
4324,0
4325,2
4326,0
4327,0
4328,2
4329,0
4330,2
4331,0
4332,2
4333,2
4334,0
4335,0
4336,2
4337,0
4338,2
4339,1
4340,0
4341,2
4342,2
4343,1
4344,2
4345,0
4346,0
4347,0
4348,0
4349,0
4350,2
4351,0
4352,1
4353,1
4354,1
4355,0
4356,0
4357,2
4358,2
4359,2
4360,2
4361,0
4362,0
4363,2
4364,0
4365,0
4366,2
4367,2
4368,0
4369,0
4370,2
4371,2
4372,1
4373,0
4374,1
4375,1
4376,2
4377,2
4378,2
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,2
4386,1
4387,0
4388,1
4389,0
4390,0
4391,0
4392,0
4393,2
4394,1
4395,2
4396,1
4397,0
4398,0
4399,2
4400,1
4401,2
4402,2
4403,2
4404,1
4405,2
4406,1
4407,2
4408,2
4409,1
4410,1
4411,2
4412,2
4413,1
4414,0
4415,0
4416,1
4417,2
4418,2
4419,2
4420,0
4421,0
4422,2
4423,2
4424,0
4425,0
4426,2
4427,2
4428,0
4429,1
4430,2
4431,1
4432,2
4433,0
4434,0
4435,1
4436,1
4437,2
4438,1
4439,0
4440,2
4441,2
4442,0
4443,1
4444,2
4445,1
4446,1
4447,2
4448,2
4449,0
4450,0
4451,2
4452,1
4453,0
4454,2
4455,2
4456,0
4457,1
4458,2
4459,2
4460,2
4461,1
4462,1
4463,0
4464,0
4465,0
4466,2
4467,2
4468,2
4469,0
4470,2
4471,1
4472,1
4473,0
4474,2
4475,0
4476,0
4477,1
4478,0
4479,2
4480,1
4481,0
4482,0
4483,0
4484,0
4485,0
4486,1
4487,0
4488,0
4489,2
4490,2
4491,0
4492,2
4493,1
4494,0
4495,0
4496,2
4497,1
4498,0
4499,0
4500,1
4501,1
4502,1
4503,1
4504,1
4505,2
4506,2
4507,2
4508,0
4509,0
4510,1
4511,0
4512,2
4513,0
4514,0
4515,0
4516,2
4517,0
4518,1
4519,1
4520,0
4521,1
4522,1
4523,1
4524,2
4525,2
4526,1
4527,2
4528,0
4529,2
4530,2
4531,1
4532,0
4533,2
4534,1
4535,0
4536,2
4537,0
4538,0
4539,2
4540,0
4541,2
4542,2
4543,0
4544,2
4545,0
4546,1
4547,2
4548,2
4549,0
4550,0
4551,0
4552,0
4553,1
4554,0
4555,0
4556,0
4557,2
4558,2
4559,2
4560,2
4561,2
4562,0
4563,0
4564,1
4565,0
4566,1
4567,0
4568,0
4569,2
4570,0
4571,1
4572,1
4573,1
4574,2
4575,1
4576,1
4577,0
4578,0
4579,0
4580,0
4581,2
4582,2
4583,0
4584,2
4585,0
4586,0
4587,1
4588,2
4589,2
4590,0
4591,0
4592,2
4593,2
4594,0
4595,0
4596,0
4597,2
4598,2
4599,0
4600,1
4601,2
4602,0
4603,2
4604,1
4605,2
4606,1
4607,2
4608,0
4609,2
4610,2
4611,2
4612,0
4613,0
4614,0
4615,0
4616,2
4617,2
4618,0
4619,2
4620,0
4621,0
4622,1
4623,1
4624,2
4625,2
4626,1
4627,1
4628,1
4629,0
4630,2
4631,1
4632,1
4633,0
4634,0
4635,0
4636,2
4637,2
4638,1
4639,2
4640,1
4641,0
4642,1
4643,0
4644,2
4645,2
4646,2
4647,2
4648,1
4649,0
4650,0
4651,1
4652,1
4653,2
4654,0
4655,2
4656,0
4657,2
4658,0
4659,0
4660,2
4661,1
4662,0
4663,0
4664,2
4665,0
4666,0
4667,2
4668,2
4669,2
4670,2
4671,1
4672,2
4673,1
4674,0
4675,0
4676,1
4677,0
4678,0
4679,1
4680,2
4681,2
4682,2
4683,1
4684,0
4685,2
4686,0
4687,0
4688,0
4689,2
4690,2
4691,2
4692,1
4693,2
4694,2
4695,1
4696,0
4697,2
4698,0
4699,0
4700,2
4701,0
4702,0
4703,2
4704,2
4705,2
4706,2
4707,2
4708,1
4709,1
4710,1
4711,2
4712,0
4713,0
4714,2
4715,1
4716,0
4717,0
4718,2
4719,0
4720,0
4721,2
4722,0
4723,0
4724,2
4725,0
4726,2
4727,1
4728,2
4729,2
4730,1
4731,1
4732,1
4733,2
4734,0
4735,2
4736,1
4737,2
4738,0
4739,0
4740,2
4741,2
4742,1
4743,0
4744,1
4745,2
4746,1
4747,0
4748,0
4749,1
4750,2
4751,0
4752,2
4753,0
4754,2
4755,0
4756,0
4757,1
4758,2
4759,2
4760,2
4761,0
4762,0
4763,2
4764,0
4765,0
4766,1
4767,2
4768,1
4769,2
4770,0
4771,0
4772,2
4773,1
4774,2
4775,0
4776,0
4777,2
4778,2
4779,0
4780,2
4781,2
4782,2
4783,1
4784,1
4785,0
4786,0
4787,0
4788,1
4789,1
4790,2
4791,1
4792,1
4793,2
4794,0
4795,0
4796,0
4797,2
4798,2
4799,0
4800,2
4801,0
4802,2
4803,0
4804,2
4805,1
4806,0
4807,2
4808,2
4809,2
4810,1
4811,2
4812,2
4813,2
4814,1
4815,2
4816,0
4817,1
4818,0
4819,2
4820,2
4821,0
4822,0
4823,0
4824,0
4825,0
4826,2
4827,2
4828,0
4829,2
4830,2
4831,0
4832,1
4833,2
4834,1
4835,0
4836,0
4837,1
4838,2
4839,1
4840,2
4841,1
4842,1
4843,0
4844,1
4845,0
4846,2
4847,0
4848,2
4849,0
4850,2
4851,0
4852,0
4853,0
4854,2
4855,1
4856,0
4857,1
4858,0
4859,0
4860,0
4861,2
4862,2
4863,0
4864,1
4865,0
4866,0
4867,0
4868,2
4869,2
4870,0
4871,2
4872,0
4873,0
4874,1
4875,0
4876,0
4877,0
4878,0
4879,1
4880,1
4881,0
4882,0
4883,2
4884,0
4885,1
4886,1
4887,2
4888,2
4889,2
4890,0
4891,2
4892,1
4893,0
4894,0
4895,0
4896,2
4897,2
4898,2
4899,0
4900,1
4901,0
4902,1
4903,2
4904,2
4905,0
4906,0
4907,2
4908,1
4909,1
4910,1
4911,1
4912,2
4913,0
4914,1
4915,0
4916,0
4917,1
4918,0
4919,2
4920,2
4921,2
4922,1
4923,0
4924,2
4925,0
4926,0
4927,1
4928,0
4929,0
4930,2
4931,0
4932,1
4933,0
4934,2
4935,2
4936,2
4937,2
4938,2
4939,0
4940,0
4941,1
4942,1
4943,1
4944,0
4945,1
4946,1
4947,0
4948,1
4949,1
4950,2
4951,1
4952,2
4953,0
4954,2
4955,2
4956,2
4957,1
4958,0
4959,2
4960,2
4961,1
4962,0
4963,0
4964,2
4965,0
4966,1
4967,2
4968,0
4969,2
4970,0
4971,1
4972,1
4973,1
4974,2
4975,2
4976,2
4977,2
4978,2
4979,0
4980,2
4981,1
4982,0
4983,2
4984,1
4985,0
4986,1
4987,2
4988,0
4989,0
4990,0
4991,0
4992,2
4993,0
4994,0
4995,2
4996,2
4997,1
4998,0
4999,2
5000,0
5001,2
5002,1
5003,2
5004,0
5005,2
5006,1
5007,2
5008,1
5009,2
5010,1
5011,2
5012,0
5013,1
5014,1
5015,2
5016,2
5017,2
5018,1
5019,2
5020,2
5021,0
5022,2
5023,0
5024,1
5025,1
5026,1
5027,2
5028,0
5029,2
5030,2
5031,1
5032,2
5033,1
5034,0
5035,0
5036,1
5037,0
5038,1
5039,1
5040,0
5041,2
5042,2
5043,0
5044,1
5045,2
5046,0
5047,2
5048,0
5049,0
5050,2
5051,2
5052,0
5053,0
5054,2
5055,2
5056,2
5057,0
5058,2
5059,2
5060,2
5061,0
5062,0
5063,2
5064,2
5065,2
5066,1
5067,1
5068,1
5069,0
5070,0
5071,2
5072,2
5073,2
5074,1
5075,1
5076,1
5077,0
5078,0
5079,1
5080,1
5081,1
5082,2
5083,2
5084,2
5085,0
5086,0
5087,1
5088,1
5089,2
5090,2
5091,1
5092,0
5093,2
5094,1
5095,0
5096,0
5097,0
5098,2
5099,0
5100,2
5101,2
5102,0
5103,0
5104,0
5105,0
5106,0
5107,1
5108,2
5109,1
5110,2
5111,1
5112,2
5113,1
5114,2
5115,2
5116,2
5117,1
5118,0
5119,2
5120,1
5121,0
5122,2
5123,0
5124,1
5125,2
5126,0
5127,2
5128,0
5129,0
5130,1
5131,2
5132,0
5133,0
5134,1
5135,2
5136,2
5137,1
5138,1
5139,2
5140,1
5141,2
5142,2
5143,1
5144,2
5145,1
5146,1
5147,0
5148,0
5149,0
5150,0
5151,0
5152,2
5153,1
5154,0
5155,2
5156,2
5157,2
5158,0
5159,2
5160,0
5161,2
5162,1
5163,0
5164,0
5165,2
5166,0
5167,0
5168,2
5169,1
5170,1
5171,2
5172,0
5173,0
5174,2
5175,0
5176,0
5177,2
5178,1
5179,2
5180,2
5181,2
5182,2
5183,0
5184,0
5185,0
5186,0
5187,1
5188,0
5189,0
5190,0
5191,1
5192,0
5193,2
5194,1
5195,2
5196,1
5197,2
5198,0
5199,0
5200,0
5201,1
5202,0
5203,0
5204,0
5205,0
5206,2
5207,0
5208,0
5209,1
5210,2
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,2
5218,0
5219,1
5220,0
5221,2
5222,0
5223,0
5224,0
5225,0
5226,1
5227,0
5228,1
5229,0
5230,0
5231,2
5232,0
5233,0
5234,0
5235,2
5236,0
5237,0
5238,2
5239,2
5240,0
5241,2
5242,0
5243,0
5244,0
5245,1
5246,2
5247,0
5248,2
5249,1
5250,0
5251,1
5252,1
5253,0
5254,0
5255,0
5256,2
5257,2
5258,2
5259,0
5260,2
5261,0
5262,0
5263,2
5264,2
5265,1
5266,1
5267,0
5268,0
5269,0
5270,0
5271,2
5272,0
5273,1
5274,2
5275,1
5276,1
5277,0
5278,0
5279,0
5280,2
5281,0
5282,1
5283,0
5284,0
5285,2
5286,0
5287,2
5288,1
5289,2
5290,0
5291,0
5292,1
5293,1
5294,0
5295,1
5296,0
5297,0
5298,0
5299,1
5300,1
5301,1
5302,1
5303,0
5304,2
5305,0
5306,1
5307,2
5308,1
5309,0
5310,1
5311,0
5312,2
5313,2
5314,0
5315,0
5316,0
5317,0
5318,2
5319,2
5320,0
5321,2
5322,0
5323,2
5324,2
5325,0
5326,0
5327,1
5328,0
5329,2
5330,1
5331,0
5332,2
5333,1
5334,1
5335,2
5336,2
5337,0
5338,0
5339,0
5340,2
5341,0
5342,0
5343,1
5344,2
5345,0
5346,0
5347,1
5348,1
5349,1
5350,0
5351,1
5352,2
5353,0
5354,2
5355,0
5356,1
5357,0
5358,2
5359,2
5360,0
5361,0
5362,0
5363,0
5364,1
5365,2
5366,0
5367,2
5368,0
5369,0
5370,0
5371,0
5372,2
5373,2
5374,2
5375,2
5376,2
5377,0
5378,1
5379,0
5380,1
5381,0
5382,0
5383,0
5384,1
5385,0
5386,0
5387,0
5388,2
5389,0
5390,2
5391,0
5392,1
5393,2
5394,1
5395,0
5396,1
5397,2
5398,2
5399,2
5400,0
5401,0
5402,0
5403,0
5404,2
5405,2
5406,0
5407,2
5408,2
5409,0
5410,1
5411,1
5412,2
5413,0
5414,0
5415,2
5416,2
5417,0
5418,2
5419,0
5420,2
5421,0
5422,1
5423,2
5424,1
5425,2
5426,2
5427,0
5428,1
5429,1
5430,2
5431,1
5432,2
5433,2
5434,2
5435,2
5436,2
5437,0
5438,2
5439,2
5440,2
5441,2
5442,1
5443,0
5444,0
5445,1
5446,0
5447,2
5448,1
5449,0
5450,2
5451,2
5452,2
5453,0
5454,0
5455,2
5456,1
5457,0
5458,2
5459,1
5460,0
5461,2
5462,1
5463,2
5464,1
5465,1
5466,1
5467,1
5468,2
5469,0
5470,2
5471,0
5472,0
5473,2
5474,1
5475,1
5476,2
5477,0
5478,0
5479,2
5480,1
5481,1
5482,2
5483,1
5484,2
5485,0
5486,0
5487,1
5488,1
5489,0
5490,0
5491,0
5492,1
5493,1
5494,1
5495,1
5496,0
5497,1
5498,1
5499,1
5500,0
5501,0
5502,2
5503,1
5504,0
5505,2
5506,2
5507,0
5508,0
5509,0
5510,2
5511,0
5512,0
5513,2
5514,2
5515,2
5516,2
5517,1
5518,2
5519,1
5520,0
5521,1
5522,0
5523,0
5524,0
5525,0
5526,1
5527,2
5528,0
5529,0
5530,2
5531,2
5532,0
5533,2
5534,2
5535,2
5536,2
5537,1
5538,0
5539,0
5540,2
5541,0
5542,2
5543,1
5544,1
5545,0
5546,0
5547,0
5548,1
5549,1
5550,2
5551,1
5552,2
5553,2
5554,0
5555,2
5556,0
5557,1
5558,0
5559,2
5560,2
5561,1
5562,2
5563,0
5564,1
5565,1
5566,0
5567,1
5568,0
5569,2
5570,0
5571,2
5572,1
5573,0
5574,1
5575,0
5576,0
5577,0
5578,2
5579,1
5580,0
5581,1
5582,2
5583,0
5584,0
5585,0
5586,0
5587,1
5588,2
5589,1
5590,1
5591,0
5592,1
5593,0
5594,0
5595,2
5596,0
5597,2
5598,0
5599,2
5600,0
5601,0
5602,2
5603,0
5604,0
5605,0
5606,1
5607,2
5608,0
5609,2
5610,1
5611,2
5612,0
5613,1
5614,2
5615,1
5616,1
5617,2
5618,0
5619,2
5620,1
5621,1
5622,2
5623,1
5624,1
5625,1
5626,0
5627,0
5628,2
5629,2
5630,0
5631,2
5632,1
5633,2
5634,2
5635,2
5636,2
5637,2
5638,0
5639,0
5640,1
5641,1
5642,2
5643,1
5644,2
5645,0
5646,2
5647,1
5648,1
5649,2
5650,0
5651,2
5652,0
5653,0
5654,0
5655,1
5656,1
5657,0
5658,2
5659,2
5660,2
5661,0
5662,0
5663,1
5664,1
5665,2
5666,0
5667,2
5668,0
5669,1
5670,2
5671,1
5672,0
5673,2
5674,2
5675,2
5676,1
5677,1
5678,2
5679,0
5680,2
5681,1
5682,0
5683,1
5684,2
5685,1
5686,2
5687,0
5688,0
5689,0
5690,1
5691,2
5692,0
5693,0
5694,0
5695,0
5696,2
5697,2
5698,2
5699,1
5700,0
5701,0
5702,0
5703,2
5704,1
5705,2
5706,2
5707,0
5708,0
5709,1
5710,2
5711,2
5712,2
5713,0
5714,0
5715,1
5716,2
5717,2
5718,1
5719,2
5720,0
5721,2
5722,2
5723,2
5724,1
5725,1
5726,2
5727,2
5728,0
5729,2
5730,0
5731,1
5732,0
5733,0
5734,2
5735,0
5736,1
5737,0
5738,0
5739,2
5740,1
5741,1
5742,0
5743,2
5744,2
5745,1
5746,1
5747,0
5748,2
5749,0
5750,2
5751,0
5752,2
5753,1
5754,0
5755,0
5756,2
5757,0
5758,0
5759,2
5760,1
5761,0
5762,2
5763,1
5764,1
5765,1
5766,2
5767,1
5768,2
5769,0
5770,1
5771,0
5772,2
5773,0
5774,1
5775,0
5776,1
5777,0
5778,2
5779,0
5780,2
5781,0
5782,0
5783,1
5784,2
5785,0
5786,0
5787,2
5788,0
5789,0
5790,0
5791,1
5792,0
5793,0
5794,1
5795,0
5796,2
